Unit ID,Institution,Year,Major Number,Degree Group,Award Level,CIP Code,CIP Title,Total Completions
147767,Northwestern University,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,54
147767,Northwestern University,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,42
147767,Northwestern University,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,49
147767,Northwestern University,2024,First major,Graduate,Master's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",46
147767,Northwestern University,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,2
147767,Northwestern University,2024,First major,Graduate,Master's degree,39,Theology and Religious Vocations,0
147767,Northwestern University,2024,First major,Graduate,Master's degree,40,Physical Sciences,36
147767,Northwestern University,2024,First major,Graduate,Master's degree,41,Science Technologies/Technicians,20
147767,Northwestern University,2024,First major,Graduate,Master's degree,42,Psychology,391
147767,Northwestern University,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,82
147767,Northwestern University,2024,First major,Graduate,Master's degree,45,Social Sciences,86
147767,Northwestern University,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,170
147767,Northwestern University,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,368
147767,Northwestern University,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",1885
147767,Northwestern University,2024,First major,Graduate,Master's degree,54,History,9
147767,Northwestern University,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,22,Legal Professions and Studies,293
147767,Northwestern University,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,51,Health Professions and Related Programs,249
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,8
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",13
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,17
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,13,Education,2
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",22
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,22,Legal Professions and Studies,8
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,24
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",4
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,37
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,95
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,46
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,7
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,40,Physical Sciences,7
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,42,Psychology,80
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,45,Social Sciences,148
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,32
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,54
147767,Northwestern University,2024,Second major,Bachelors,Bachelor's degree,54,History,29
147767,Northwestern University,2024,Second major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",689
204796,Ohio State University-Main Campus,2024,First major,Associates,Associate's degree,13,Education,3
204796,Ohio State University-Main Campus,2024,First major,Associates,Associate's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",0
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,283
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,218
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,04,Architecture and Related Services,99
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",20
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",500
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,138
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,13,Education,428
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,14,Engineering,1724
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,15,Engineering/Engineering-related Technologies/Technicians,0
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",143
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,19,Family and Consumer Sciences/Human Sciences,297
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,130
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",14
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,1095
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,221
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,74
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",168
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,24
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,40,Physical Sciences,139
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,42,Psychology,683
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,236
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,45,Social Sciences,883
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,49,Transportation and Materials Moving,97
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,274
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,1236
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",2396
204796,Ohio State University-Main Campus,2024,First major,Bachelors,Bachelor's degree,54,History,100
204796,Ohio State University-Main Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,41
204796,Ohio State University-Main Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,03,Natural Resources and Conservation,9
204796,Ohio State University-Main Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,04,Architecture and Related Services,2
204796,Ohio State University-Main Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,05,"Area, Ethnic, Cultural, Gender, and Group Studies",4
